?iso2_str	?age	?val_str	?pop	?den
"WS"	1983	"113.67699999999999"	179000	63
"YE"	1983	"6329.242"	25130000	45
"ZA"	1983	"292230.564"	48810427	41
"ZM"	1983	"3270.964"	12935000	17
"ZW"	1983	"10461.951"	12521000	26
"AD"	1984	"513.38"	84082	180
"AE"	1984	"46394.884"	8264070	99
"AF"	1984	"2830.924"	29835392	44
"AM"	1984	"2607.237"	3262200	108
"AO"	1984	"5009.121999999999"	18498000	15
"AR"	1984	"106522.68299999999"	41281631	15
"AT"	1984	"54550.291999999994"	8414638	1003
"AU"	1984	"236594.84"	22875104	3
"AW"	1984	"1840.8339999999998"	101484	567
"AZ"	1984	"31514.197999999997"	9165000	106
"BA"	1984	"5368.487999999999"	3839737	75
"BB"	1984	"748.068"	284589	660
"BD"	1984	"9123.496"	148000000	964
"BD"	1984	"9123.496"	158570535	964
"BE"	1984	"105415.249"	11007020	355
"BF"	1984	"465.709"	15730977	57
"BH"	1984	"9207.837"	1234571	1627
"BI"	1984	"220.01999999999998"	10216190	367
"BJ"	1984	"513.38"	9598787	78
"BN"	1984	"1917.841"	408786	67
"BO"	1984	"4041.0339999999997"	10907778	9
"BR"	1984	"168806.67799999999"	192376496	22
"BS"	1984	"1855.502"	353658	23
"BT"	1984	"51.337999999999994"	708427	18
"BW"	1984	"1045.095"	2029307	3
"BZ"	1984	"172.349"	333200	15
"CD"	1984	"3964.0269999999996"	71712867	29
"CF"	1984	"150.34699999999998"	4422000	7
"CG"	1984	"1140.437"	3686000	11
"CH"	1984	"39174.561"	7952600	188
"CI"	1984	"5405.157999999999"	20617068	64
"CL"	1984	"22200.018"	17248450	23
"CM"	1984	"6057.884"	19100000	40
"CO"	1984	"48980.119"	46366364	41
"CV"	1984	"84.341"	567000	126
"CY"	1984	"3182.9559999999997"	1099341	117
"CY"	1984	"3182.9559999999997"	838897	117
"DE"	1984	"865753.031"	81799600	229
"DJ"	1984	"355.69899999999996"	906000	37
"DM"	1984	"44.004"	72660	105
"DZ"	1984	"71103.12999999999"	37100000	15
"EC"	1984	"21257.599"	15007343	54
"EE"	1984	"18808.042999999998"	1340194	29
"EG"	1984	"63838.803"	90000000	2755
"EG"	1984	"63838.803"	90000000	7136
"EG"	1984	"63838.803"	90000000	76
"ER"	1984	"590.387"	5824000	43
"ES"	1984	"198953.085"	46030109	93
"ET"	1984	"1664.818"	82101998	74
"FI"	1984	"42254.841"	5404956	16
"FJ"	1984	"583.053"	849000	46
"FM"	1984	"55.004999999999995"	111000	158
"FO"	1984	"498.712"	49267	35
"GA"	1984	"5995.545"	1475000	6
"GB"	1984	"529335.117"	62262000	256
"GD"	1984	"62.339"	110000	320
"GE"	1984	"4066.703"	4469200	68
"GH"	1984	"2581.5679999999998"	24233431	102
"GL"	1984	"568.385"	56615	0
"GM"	1984	"172.349"	1705000	164
"GN"	1984	"979.0889999999999"	10057975	41
"GQ"	1984	"80.67399999999999"	676000	24
"GR"	1984	"57054.852999999996"	11305118	85
"GT"	1984	"3421.3109999999997"	13824463	129
"GW"	1984	"161.34799999999998"	1647000	44
"GY"	1984	"1404.461"	7529401	4
"HN"	1984	"1987.514"	8249574	64
"HT"	1984	"913.083"	9719932	350
"HU"	1984	"90853.59199999999"	10014324	107
"ID"	1984	"112184.53099999999"	237424363	124
"IL"	1984	"23743.824999999997"	7869900	371
"IQ"	1984	"40204.988"	30399572	74
"IR"	1984	"150812.709"	78868711	48
"IS"	1984	"1815.165"	320060	3
"IT"	1984	"367649.75299999997"	60681514	201
"JM"	1984	"5144.8009999999995"	2847232	252
"JO"	1984	"8353.426"	6508271	68
"JP"	1984	"988711.208"	127799000	337
"KE"	1984	"4319.726"	43013341	67
"KG"	1984	"5588.508"	5550239	27
"KH"	1984	"410.70399999999995"	14805358	82
"KI"	1984	"22.002"	103500	135
"KN"	1984	"51.337999999999994"	51300	164
"KP"	1984	"76530.29"	24051218	198
"KR"	1984	"163045.821"	48875000	491
"KW"	1984	"28367.912"	3566437	200
"KY"	1984	"187.017"	54878	212
"KZ"	1984	"140691.789"	16600000	6
"LA"	1984	"183.35"	6500000	27
"LB"	1984	"7051.641"	4224000	404
"LK"	1984	"3762.3419999999996"	20860000	309
"LR"	1984	"700.3969999999999"	3786764	36
"LT"	1984	"15731.429999999998"	3187176	50
"LU"	1984	"8929.145"	509074	194
"LV"	1984	"9493.863"	2217053	34
"MA"	1984	"17814.286"	32545170	72
"MD"	1984	"11521.714"	3559500	122
"MG"	1984	"960.7539999999999"	21926221	35
"MH"	1984	"66.006"	68000	343
"MK"	1984	"11741.733999999999"	2055004	82
"MM"	1984	"6571.263999999999"	60280000	74
"MO"	1984	"605.055"	544600	18568
"MR"	1984	"865.4119999999999"	3069000	3
"MT"	1984	"1364.124"	452515	1307
"MU"	1984	"627.057"	1286340	630
"MV"	1984	"58.672"	328536	1103
"MW"	1984	"557.384"	14901000	129
"MZ"	1984	"1536.473"	22894000	29
"NC"	1984	"1206.443"	256275	13
"NE"	1984	"993.757"	15730754	12
"NG"	1984	"69625.329"	170123740	184
"NI"	1984	"1851.8349999999998"	5891199	42
"NP"	1984	"704.064"	29331000	199
"NZ"	1984	"19303.088"	4422700	17
"PE"	1984	"20692.880999999998"	29496000	23
"PF"	1984	"458.375"	267000	63
"PG"	1984	"2046.186"	6187591	13
"PK"	1984	"42856.229"	177100000	214
"PL"	1984	"433894.10799999995"	38186860	120
"PT"	1984	"29064.642"	10578776	115
"PW"	1984	"157.68099999999998"	20956	28
"PY"	1984	"1543.807"	6454548	14
"RU"	1984	"1631906.6749999998"	143030106	8
"RW"	1984	"634.391"	11689696	420
"SA"	1984	"155715.48799999998"	27136977	12
"SB"	1984	"143.013"	523000	18
"SC"	1984	"99.009"	84000	186
"SI"	1984	"14935.690999999999"	2050189	101
"SK"	1984	"42793.89"	5445324	111
"SL"	1984	"616.0559999999999"	5485998	79
"SN"	1984	"3307.634"	12855153	65
"SO"	1984	"715.0649999999999"	10085638	16
"SR"	1984	"1554.808"	560157	3
"ST"	1984	"51.337999999999994"	163000	169
"SV"	1984	"1606.146"	6134000	342
"SY"	1984	"33091.008"	22530746	118
"SZ"	1984	"333.697"	1185000	68
"TC"	1984	"14.668"	44819	104
"TD"	1984	"216.35299999999998"	10329208	8
"TG"	1984	"608.722"	6619000	117
"TH"	1984	"45965.845"	667201532	132
"TJ"	1984	"2827.257"	7616000	49
"TL"	1984	"179.683"	1066582	76
"TM"	1984	"31363.851"	5110000	11
"TN"	1984	"11547.383"	10732900	63
"TR"	1984	"95796.708"	74724269	97
"TT"	1984	"17535.593999999997"	1227505	254
"TZ"	1984	"2368.882"	43188000	46
"UA"	1984	"412335.815"	45888000	77
"UY"	1984	"3450.647"	3318535	19
"UZ"	1984	"103189.37999999999"	29559100	61
"VC"	1984	"66.006"	120000	307
"VE"	1984	"93218.807"	27150	30
"VN"	1984	"17550.262"	91519289	259
"VU"	1984	"55.004999999999995"	224564	20
"WS"	1984	"113.67699999999999"	179000	63
"YE"	1984	"7172.652"	25130000	45
"ZA"	1984	"315948.72"	48810427	41
"ZM"	1984	"2819.923"	12935000	17
"ZW"	1984	"9922.902"	12521000	26
"AD"	1985	"524.381"	84082	180
"AE"	1985	"49926.204999999994"	8264070	99
"AF"	1985	"3509.319"	29835392	44
"AM"	1985	"3278.298"	3262200	108
"AO"	1985	"4701.094"	18498000	15
"AR"	1985	"100596.811"	41281631	15
"AT"	1985	"54700.638999999996"	8414638	1003
"AU"	1985	"241229.92799999999"	22875104	3
"AW"	1985	"1928.8419999999999"	101484	567
"AZ"	1985	"29809.042999999998"	9165000	106
"BA"	1985	"12500.803"	3839737	75
"BB"	1985	"847.077"	284589	660
"BD"	1985	"10234.597"	148000000	964
"BD"	1985	"10234.597"	158570535	964
"BE"	1985	"104447.161"	11007020	355
"BF"	1985	"476.71"	15730977	57
"BH"	1985	"10194.26"	1234571	1627
"BI"	1985	"231.021"	10216190	367
"BJ"	1985	"744.401"	9598787	78
"BN"	1985	"2596.236"	408786	67
"BO"	1985	"4125.375"	10907778	9
"BR"	1985	"181248.80899999998"	192376496	22
"BS"	1985	"1510.8039999999999"	353658	23
"BT"	1985	"62.339"	708427	18
"BW"	1985	"1158.772"	2029307	3
"BZ"	1985	"190.684"	333200	15
"CD"	1985	"3641.3309999999997"	71712867	29
"CF"	1985	"161.34799999999998"	4422000	7
"CG"	1985	"1279.783"	3686000	11
"CH"	1985	"39827.287"	7952600	188
"CI"	1985	"7326.665999999999"	20617068	64
"CL"	1985	"21503.288"	17248450	23
"CM"	1985	"6475.922"	19100000	40
"CO"	1985	"48378.731"	46366364	41
"CV"	1985	"84.341"	567000	126
"CY"	1985	"3102.2819999999997"	1099341	117
"CY"	1985	"3102.2819999999997"	838897	117
"DE"	1985	"891301.0199999999"	81799600	229
"DJ"	1985	"374.034"	906000	37
"DM"	1985	"47.671"	72660	105
"DZ"	1985	"72786.283"	37100000	15
"EC"	1985	"19431.432999999997"	15007343	54
"EE"	1985	"18613.692"	1340194	29
"EG"	1985	"63937.812"	90000000	2755
"EG"	1985	"63937.812"	90000000	7136
"EG"	1985	"63937.812"	90000000	76
"ER"	1985	"619.723"	5824000	43
"ES"	1985	"201233.959"	46030109	93
"ET"	1985	"1815.165"	82101998	74
"FI"	1985	"49665.848"	5404956	16
"FJ"	1985	"579.386"	849000	46
"FM"	1985	"55.004999999999995"	111000	158
"FO"	1985	"517.047"	49267	35
"GA"	1985	"6318.241"	1475000	6
"GB"	1985	"559855.558"	62262000	256
"GD"	1985	"62.339"	110000	320
"GE"	1985	"4437.07"	4469200	68
"GH"	1985	"3325.969"	24233431	102
"GL"	1985	"509.71299999999997"	56615	0
"GM"	1985	"172.349"	1705000	164
"GN"	1985	"993.757"	10057975	41
"GQ"	1985	"66.006"	676000	24
"GR"	1985	"60600.842"	11305118	85
"GT"	1985	"3523.9869999999996"	13824463	129
"GW"	1985	"172.349"	1647000	44
"GY"	1985	"1419.129"	7529401	4
"HN"	1985	"1906.84"	8249574	64
"HT"	1985	"942.419"	9719932	350
"HU"	1985	"86104.82699999999"	10014324	107
"ID"	1985	"121245.688"	237424363	124
"IL"	1985	"24869.593999999997"	7869900	371
"IQ"	1985	"44675.060999999994"	30399572	74
"IR"	1985	"160929.962"	78868711	48
"IS"	1985	"1628.148"	320060	3
"IT"	1985	"372134.494"	60681514	201
"JM"	1985	"5045.7919999999995"	2847232	252
"JO"	1985	"8540.443"	6508271	68
"JP"	1985	"963878.284"	127799000	337
"KE"	1985	"3769.676"	43013341	67
"KG"	1985	"5482.165"	5550239	27
"KH"	1985	"418.03799999999995"	14805358	82
"KI"	1985	"22.002"	103500	135
"KN"	1985	"51.337999999999994"	51300	164
"KP"	1985	"78209.776"	24051218	198
"KR"	1985	"177281.115"	48875000	491
"KW"	1985	"29159.983999999997"	3566437	200
"KY"	1985	"194.351"	54878	212
"KZ"	1985	"129580.779"	16600000	6
"LA"	1985	"201.685"	6500000	27
"LB"	1985	"8056.398999999999"	4224000	404
"LK"	1985	"3854.017"	20860000	309
"LR"	1985	"722.399"	3786764	36
"LT"	1985	"15339.061"	3187176	50
"LU"	1985	"9167.5"	509074	194
"LV"	1985	"8364.427"	2217053	34
"MA"	1985	"17865.624"	32545170	72
"MD"	1985	"7099.312"	3559500	122
"MG"	1985	"1081.7649999999999"	21926221	35
"MH"	1985	"66.006"	68000	343
"MK"	1985	"10634.3"	2055004	82
"MM"	1985	"6710.61"	60280000	74
"MO"	1985	"733.4"	544600	18568
"MR"	1985	"656.3929999999999"	3069000	3
"MT"	1985	"1199.109"	452515	1307
"MU"	1985	"707.731"	1286340	630
"MV"	1985	"66.006"	328536	1103
"MW"	1985	"557.384"	14901000	129
"MZ"	1985	"1147.771"	22894000	29
"NC"	1985	"1455.799"	256275	13
"NE"	1985	"997.424"	15730754	12
"NG"	1985	"69893.01999999999"	170123740	184
"NI"	1985	"1991.1809999999998"	5891199	42
"NP"	1985	"678.395"	29331000	199
"NZ"	1985	"21763.645"	4422700	17
"PE"	1985	"19512.107"	29496000	23
"PF"	1985	"586.72"	267000	63
"PG"	1985	"2126.8599999999997"	6187591	13
"PK"	1985	"47175.954999999994"	177100000	214
"PL"	1985	"445899.866"	38186860	120
"PT"	1985	"27407.158"	10578776	115
"PW"	1985	"161.34799999999998"	20956	28
"PY"	1985	"1606.146"	6454548	14
"RU"	1985	"1559237.736"	143030106	8
"RW"	1985	"616.0559999999999"	11689696	420
"SA"	1985	"172653.361"	27136977	12
"SB"	1985	"150.34699999999998"	523000	18
"SC"	1985	"150.34699999999998"	84000	186
"SI"	1985	"15841.439999999999"	2050189	101
"SK"	1985	"41983.483"	5445324	111
"SL"	1985	"663.727"	5485998	79
"SN"	1985	"2676.91"	12855153	65
"SO"	1985	"858.078"	10085638	16
"SR"	1985	"1598.812"	560157	3
"ST"	1985	"55.004999999999995"	163000	169
"SV"	1985	"1987.514"	6134000	342
"SY"	1985	"29651.361999999997"	22530746	118
"SZ"	1985	"440.03999999999996"	1185000	68
"TC"	1985	"14.668"	44819	104
"TD"	1985	"179.683"	10329208	8
"TG"	1985	"550.05"	6619000	117
"TH"	1985	"48668.424"	667201532	132
"TJ"	1985	"2152.529"	7616000	49
"TL"	1985	"183.35"	1066582	76
"TM"	1985	"29930.054"	5110000	11
"TN"	1985	"11939.751999999999"	10732900	63
"TR"	1985	"106717.034"	74724269	97
"TT"	1985	"20755.219999999998"	1227505	254
"TZ"	1985	"2357.881"	43188000	46
"UA"	1985	"341196.01499999996"	45888000	77
"UY"	1985	"3296.633"	3318535	19
"UZ"	1985	"101781.252"	29559100	61
"VC"	1985	"66.006"	120000	307
"VE"	1985	"101278.87299999999"	27150	30
"VN"	1985	"21165.924"	91519289	259
"VU"	1985	"121.011"	224564	20
"WS"	1985	"113.67699999999999"	179000	63
"YE"	1985	"8657.787"	25130000	45
"ZA"	1985	"324214.138"	48810427	41
"ZM"	1985	"2753.917"	12935000	17
"ZW"	1985	"10263.932999999999"	12521000	26
"AD"	1986	"524.381"	84082	180
"AE"	1986	"47234.627"	8264070	99
"AF"	1986	"3142.6189999999997"	29835392	44
"AM"	1986	"3406.643"	3262200	108
"AO"	1986	"4660.757"	18498000	15
"AR"	1986	"104212.473"	41281631	15
"AT"	1986	"54080.916"	8414638	1003
"AU"	1986	"239964.813"	22875104	3
"AW"	1986	"1723.49"	101484	567
"AZ"	1986	"31675.546"	9165000	106
"BA"	1986	"16226.474999999999"	3839737	75
"BB"	1986	"916.75"	284589	660
"BD"	1986	"11463.042"	148000000	964
"BD"	1986	"11463.042"	158570535	964
"BE"	1986	"102866.684"	11007020	355
"BF"	1986	"480.37699999999995"	15730977	57
"BH"	1986	"11012.001"	1234571	1627
"BI"	1986	"242.022"	10216190	367
"BJ"	1986	"693.063"	9598787	78
"BN"	1986	"2299.209"	408786	67
"BO"	1986	"3777.0099999999998"	10907778	9
"BR"	1986	"198883.41199999998"	192376496	22
"BS"	1986	"1411.7949999999998"	353658	23
"BT"	1986	"55.004999999999995"	708427	18
"BW"	1986	"1323.787"	2029307	3
"BZ"	1986	"205.35199999999998"	333200	15
"CD"	1986	"3377.307"	71712867	29
"CF"	1986	"161.34799999999998"	4422000	7
"CG"	1986	"1067.097"	3686000	11
"CH"	1986	"42295.178"	7952600	188
"CI"	1986	"5966.209"	20617068	64
"CL"	1986	"22247.689"	17248450	23
"CM"	1986	"2005.849"	19100000	40
"CO"	1986	"49101.13"	46366364	41
"CV"	1986	"58.672"	567000	126
"CY"	1986	"3545.989"	1099341	117
"CY"	1986	"3545.989"	838897	117
"DE"	1986	"863974.536"	81799600	229
"DJ"	1986	"385.03499999999997"	906000	37
"DM"	1986	"47.671"	72660	105
"DZ"	1986	"76277.26699999999"	37100000	15
"EC"	1986	"15276.722"	15007343	54
"EE"	1986	"17143.225"	1340194	29
"EG"	1986	"74564.77799999999"	90000000	2755
"EG"	1986	"74564.77799999999"	90000000	7136
"EG"	1986	"74564.77799999999"	90000000	76
"ER"	1986	"608.722"	5824000	43
"ES"	1986	"190467.647"	46030109	93
"ET"	1986	"2214.868"	82101998	74
"FI"	1986	"53329.181"	5404956	16
"FJ"	1986	"605.055"	849000	46
"FM"	1986	"55.004999999999995"	111000	158
"FO"	1986	"491.378"	49267	35
"GA"	1986	"4968.785"	1475000	6
"GB"	1986	"568777.369"	62262000	256
"GD"	1986	"66.006"	110000	320
"GE"	1986	"4961.451"	4469200	68
"GH"	1986	"3047.277"	24233431	102
"GL"	1986	"326.363"	56615	0
"GM"	1986	"161.34799999999998"	1705000	164
"GN"	1986	"997.424"	10057975	41
"GQ"	1986	"80.67399999999999"	676000	24
"GR"	1986	"59130.375"	11305118	85
"GT"	1986	"3700.0029999999997"	13824463	129
"GW"	1986	"183.35"	1647000	44
"GY"	1986	"1045.095"	7529401	4
"HN"	1986	"1848.168"	8249574	64
"HT"	1986	"843.41"	9719932	350
"HU"	1986	"83537.927"	10014324	107
"ID"	1986	"121740.733"	237424363	124
"IL"	1986	"26626.087"	7869900	371
"IQ"	1986	"47751.674"	30399572	74
"IR"	1986	"148568.505"	78868711	48
"IS"	1986	"1785.829"	320060	3
"IT"	1986	"366454.311"	60681514	201
"JM"	1986	"4550.746999999999"	2847232	252
"JO"	1986	"9281.177"	6508271	68
"JP"	1986	"967354.6"	127799000	337
"KE"	1986	"4162.045"	43013341	67
"KG"	1986	"5823.196"	5550239	27
"KH"	1986	"432.70599999999996"	14805358	82
"KI"	1986	"18.335"	103500	135
"KN"	1986	"58.672"	51300	164
"KP"	1986	"79925.932"	24051218	198
"KR"	1986	"181307.481"	48875000	491
"KW"	1986	"35320.544"	3566437	200
"KY"	1986	"205.35199999999998"	54878	212
"KZ"	1986	"125063.03499999999"	16600000	6
"LA"	1986	"209.01899999999998"	6500000	27
"LB"	1986	"7759.371999999999"	4224000	404
"LK"	1986	"3545.989"	20860000	309
"LR"	1986	"729.733"	3786764	36
"LT"	1986	"16197.139"	3187176	50
"LU"	1986	"9009.819"	509074	194
"LV"	1986	"8071.067"	2217053	34
"MA"	1986	"18881.382999999998"	32545170	72
"MD"	1986	"6270.57"	3559500	122
"MG"	1986	"1177.107"	21926221	35
"MH"	1986	"66.006"	68000	343
"MK"	1986	"12625.481"	2055004	82
"MM"	1986	"6791.284"	60280000	74
"MO"	1986	"876.413"	544600	18568
"MR"	1986	"374.034"	3069000	3
"MT"	1986	"1485.135"	452515	1307
"MU"	1986	"799.406"	1286340	630
"MV"	1986	"80.67399999999999"	328536	1103
"MW"	1986	"553.717"	14901000	129
"MZ"	1986	"982.756"	22894000	29
"NC"	1986	"1404.461"	256275	13
"NE"	1986	"902.082"	15730754	12
"NG"	1986	"73505.015"	170123740	184
"NI"	1986	"2262.5389999999998"	5891199	42
"NP"	1986	"704.064"	29331000	199
"NZ"	1986	"22893.081"	4422700	17
"PE"	1986	"21847.985999999997"	29496000	23
"PF"	1986	"605.055"	267000	63
"PG"	1986	"2064.5209999999997"	6187591	13
"PK"	1986	"49453.162"	177100000	214
"PL"	1986	"453369.545"	38186860	120
"PT"	1986	"30520.441"	10578776	115
"PW"	1986	"161.34799999999998"	20956	28
"PY"	1986	"1749.1589999999999"	6454548	14
"RU"	1986	"1526744.449"	143030106	8
"RW"	1986	"597.721"	11689696	420
"SA"	1986	"204878.957"	27136977	12
"SB"	1986	"154.01399999999998"	523000	18
"SC"	1986	"165.015"	84000	186
"SI"	1986	"15181.38"	2050189	101
"SK"	1986	"43230.263"	5445324	111
"SL"	1986	"674.728"	5485998	79
"SN"	1986	"2662.2419999999997"	12855153	65
"SO"	1986	"924.084"	10085638	16
"SR"	1986	"1760.1599999999999"	560157	3
"ST"	1986	"58.672"	163000	169
"SV"	1986	"1991.1809999999998"	6134000	342
"SY"	1986	"31352.85"	22530746	118
"SZ"	1986	"458.375"	1185000	68
"TC"	1986	"14.668"	44819	104
"TD"	1986	"187.017"	10329208	8
"TG"	1986	"707.731"	6619000	117
"TH"	1986	"49702.518"	667201532	132
"TJ"	1986	"2497.227"	7616000	49
"TL"	1986	"190.684"	1066582	76
"TM"	1986	"26046.700999999997"	5110000	11
"TN"	1986	"12064.43"	10732900	63
"TR"	1986	"116881.958"	74724269	97
"TT"	1986	"17385.247"	1227505	254
"TZ"	1986	"2299.209"	43188000	46
"UA"	1986	"328636.54"	45888000	77
"UY"	1986	"3179.2889999999998"	3318535	19
"UZ"	1986	"117571.35399999999"	29559100	61
"VC"	1986	"66.006"	120000	307
"VE"	1986	"109529.62299999999"	27150	30
"VN"	1986	"23091.099"	91519289	259
"VU"	1986	"58.672"	224564	20
"WS"	1986	"113.67699999999999"	179000	63
"YE"	1986	"8269.085"	25130000	45
"ZA"	1986	"330855.075"	48810427	41
"ZM"	1986	"2889.596"	12935000	17
"ZW"	1986	"13127.859999999999"	12521000	26
"AD"	1987	"531.7149999999999"	84082	180
"AE"	1987	"47693.002"	8264070	99
"AF"	1987	"3124.2839999999997"	29835392	44
"AM"	1987	"3058.278"	3262200	108
"AO"	1987	"5815.862"	18498000	15
"AR"	1987	"114942.11499999999"	41281631	15
"AT"	1987	"57744.248999999996"	8414638	1003
"AU"	1987	"256106.947"	22875104	3
"AW"	1987	"1771.1609999999998"	101484	567
"AZ"	1987	"28576.930999999997"	9165000	106
"BA"	1987	"18771.373"	3839737	75
"BB"	1987	"942.419"	284589	660
"BD"	1987	"11862.744999999999"	148000000	964
"BD"	1987	"11862.744999999999"	158570535	964
"BE"	1987	"103116.04"	11007020	355
"BF"	1987	"517.047"	15730977	57
"BH"	1987	"11430.038999999999"	1234571	1627
"BI"	1987	"267.691"	10216190	367
"BJ"	1987	"539.049"	9598787	78
"BN"	1987	"3318.6349999999998"	408786	67
"BO"	1987	"4030.033"	10907778	9
"BR"	1987	"207530.198"	192376496	22
"BS"	1987	"1422.7959999999998"	353658	23
"BT"	1987	"102.67599999999999"	708427	18
"BW"	1987	"1536.473"	2029307	3
"BZ"	1987	"227.35399999999998"	333200	15
"CD"	1987	"3854.017"	71712867	29
"CF"	1987	"260.35699999999997"	4422000	7
"CG"	1987	"1323.787"	3686000	11
"CH"	1987	"40252.659"	7952600	188
"CI"	1987	"7682.365"	20617068	64
"CL"	1987	"22673.060999999998"	17248450	23
"CM"	1987	"1855.502"	19100000	40
"CO"	1987	"50487.255999999994"	46366364	41
"CV"	1987	"80.67399999999999"	567000	126
"CY"	1987	"4121.708"	1099341	117
"CY"	1987	"4121.708"	838897	117
"DE"	1987	"857179.585"	81799600	229
"DJ"	1987	"396.036"	906000	37
"DM"	1987	"47.671"	72660	105
"DZ"	1987	"84120.98"	37100000	15
"EC"	1987	"15115.374"	15007343	54
"EE"	1987	"15474.74"	1340194	29
"EG"	1987	"74810.46699999999"	90000000	2755
"EG"	1987	"74810.46699999999"	90000000	7136
"EG"	1987	"74810.46699999999"	90000000	76
"ER"	1987	"630.7239999999999"	5824000	43
"ES"	1987	"190878.351"	46030109	93
"ET"	1987	"2581.5679999999998"	82101998	74
"FI"	1987	"57656.240999999995"	5404956	16
"FJ"	1987	"476.71"	849000	46
"FM"	1987	"55.004999999999995"	111000	158
"FO"	1987	"498.712"	49267	35
"GA"	1987	"4022.6989999999996"	1475000	6
"GB"	1987	"571868.65"	62262000	256
"GD"	1987	"73.34"	110000	320
"GE"	1987	"4345.3949999999995"	4469200	68
"GH"	1987	"3285.6319999999996"	24233431	102
"GL"	1987	"234.688"	56615	0
"GM"	1987	"179.683"	1705000	164
"GN"	1987	"993.757"	10057975	41
"GQ"	1987	"99.009"	676000	24
"GR"	1987	"63472.102999999996"	11305118	85
"GT"	1987	"3993.363"	13824463	129
"GW"	1987	"194.351"	1647000	44
"GY"	1987	"1309.119"	7529401	4
"HN"	1987	"2174.531"	8249574	64
"HT"	1987	"913.083"	9719932	350
"HU"	1987	"84436.34199999999"	10014324	107
"ID"	1987	"123372.548"	237424363	124
"IL"	1987	"27385.156"	7869900	371
"IQ"	1987	"52881.807"	30399572	74
"IR"	1987	"159741.854"	78868711	48
"IS"	1987	"1851.8349999999998"	320060	3
"IT"	1987	"383670.876"	60681514	201
"JM"	1987	"5383.156"	2847232	252
"JO"	1987	"9662.545"	6508271	68
"JP"	1987	"959565.892"	127799000	337
"KE"	1987	"5174.137"	43013341	67
"KG"	1987	"4561.748"	5550239	27
"KH"	1987	"436.373"	14805358	82
"KI"	1987	"22.002"	103500	135
"KN"	1987	"55.004999999999995"	51300	164
"KP"	1987	"83475.58799999999"	24051218	198
"KR"	1987	"191388.06399999998"	48875000	491
"KW"	1987	"31470.194"	3566437	200
"KY"	1987	"216.35299999999998"	54878	212
"KZ"	1987	"116493.256"	16600000	6
"LA"	1987	"209.01899999999998"	6500000	27
"LB"	1987	"7964.723999999999"	4224000	404
"LK"	1987	"3960.3599999999997"	20860000	309
"LR"	1987	"766.4029999999999"	3786764	36
"LT"	1987	"13692.578"	3187176	50
"LU"	1987	"8657.787"	509074	194
"LV"	1987	"6827.954"	2217053	34
"MA"	1987	"20117.162"	32545170	72
"MD"	1987	"4503.076"	3559500	122
"MG"	1987	"1327.454"	21926221	35
"MH"	1987	"66.006"	68000	343
"MK"	1987	"11723.399"	2055004	82
"MM"	1987	"4976.119"	60280000	74
"MO"	1987	"971.755"	544600	18568
"MR"	1987	"3285.6319999999996"	3069000	3
"MT"	1987	"1855.502"	452515	1307
"MU"	1987	"931.418"	1286340	630
"MV"	1987	"80.67399999999999"	328536	1103
"MW"	1987	"546.3829999999999"	14901000	129
"MZ"	1987	"982.756"	22894000	29
"NC"	1987	"1459.466"	256275	13
"NE"	1987	"1001.0909999999999"	15730754	12
"NG"	1987	"59343.060999999994"	170123740	184
"NI"	1987	"2438.555"	5891199	42
"NP"	1987	"872.746"	29331000	199
"NZ"	1987	"24110.524999999998"	4422700	17
"PE"	1987	"25782.677"	29496000	23
"PF"	1987	"608.722"	267000	63
"PG"	1987	"2335.879"	6187591	13
"PK"	1987	"53534.532999999996"	177100000	214
"PL"	1987	"465353.301"	38186860	120
"PT"	1987	"31536.199999999997"	10578776	115
"PW"	1987	"161.34799999999998"	20956	28
"PY"	1987	"1976.513"	6454548	14
"RU"	1987	"1538834.548"	143030106	8
"RW"	1987	"616.0559999999999"	11689696	420
"SA"	1987	"190706.00199999998"	27136977	12
"SB"	1987	"161.34799999999998"	523000	18
"SC"	1987	"201.685"	84000	186
"SI"	1987	"15218.05"	2050189	101
"SK"	1987	"39863.956999999995"	5445324	111
"SL"	1987	"498.712"	5485998	79
"SN"	1987	"2453.223"	12855153	65
"SO"	1987	"993.757"	10085638	16
"SR"	1987	"1760.1599999999999"	560157	3
"ST"	1987	"58.672"	163000	169
"SV"	1987	"2449.556"	6134000	342
"SY"	1987	"36226.293"	22530746	118
"SZ"	1987	"436.373"	1185000	68
"TC"	1987	"99.009"	44819	104
"TD"	1987	"198.018"	10329208	8
"TG"	1987	"766.4029999999999"	6619000	117
"TH"	1987	"56944.843"	667201532	132
"TJ"	1987	"2519.229"	7616000	49
"TL"	1987	"183.35"	1066582	76
"TM"	1987	"35115.191999999995"	5110000	11
"TN"	1987	"11749.068"	10732900	63
"TR"	1987	"129907.14199999999"	74724269	97
"TT"	1987	"17520.926"	1227505	254
"TZ"	1987	"2390.884"	43188000	46
"UA"	1987	"332549.229"	45888000	77
"UY"	1987	"3560.6569999999997"	3318535	19
"UZ"	1987	"117421.007"	29559100	61
"VC"	1987	"77.00699999999999"	120000	307
"VE"	1987	"110981.75499999999"	27150	30
"VN"	1987	"25969.694"	91519289	259
"VU"	1987	"47.671"	224564	20
"WS"	1987	"113.67699999999999"	179000	63
"YE"	1987	"8683.456"	25130000	45
"ZA"	1987	"329025.24199999997"	48810427	41
